set,condition,step,time,jpos,jvel,exo_torque,exo_action_mag,mlen,act,ctrl,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown
0,PD-NoExo,20,0.4,0.004188128813428213,-0.9224797552077815,0.0,0.0,[0.0286 0.223  0.1338 0.1239 0.3388 0.2744 0.1183],[0.0026 0.0115 0.001  0.1228 0.1009 0.0459],[0.     0.0006 0.0007 0.0006 0.1227 0.1008 0.0458],-1.2397797635666084,-20.57304448047674,False,[1.1015],[0.0006 0.0007 0.0006 0.1227 0.1008 0.0458],[1.7351e-01 1.2100e-01 1.7765e-01 1.2054e-06 1.2979e-06 1.5771e-06],[0.8259 0.8783 0.8218 0.8773 0.8992 0.9542],0.8761044085161008,0.8031358442817913,2.7431708026686223
0,PD-NoExo,21,0.42,-0.006275642965339022,-0.10116436926568137,0.0,0.0,[-0.0428  0.2229  0.1336  0.1237  0.3388  0.2745  0.1184],[0.0025 0.0105 0.001  0.1228 0.1009 0.0459],[0.     0.0006 0.0007 0.0006 0.1227 0.1008 0.0458],-1.250170609510825,-21.823215089987563,False,[1.112],[0.0006 0.0007 0.0006 0.1227 0.1008 0.0458],[1.7375e-01 1.2129e-01 1.7788e-01 1.2055e-06 1.2980e-06 1.5771e-06],[0.8257 0.878  0.8216 0.8773 0.8992 0.9542],0.8759930765960289,0.8031358442817913,2.7431708026686223
0,PD-NoExo,22,0.44,-0.005053772682202188,0.11816707429515873,0.0,0.0,[-0.0345  0.2229  0.1336  0.1238  0.3388  0.2745  0.1184],[0.0024 0.0097 0.001  0.1228 0.1009 0.0459],[0.     0.0006 0.0006 0.0006 0.1227 0.1008 0.0458],-1.2488843151429894,-23.07209940513055,False,[1.1108],[0.0006 0.0006 0.0006 0.1227 0.1008 0.0458],[1.7399e-01 1.2157e-01 1.7811e-01 1.2056e-06 1.2980e-06 1.5771e-06],[0.8254 0.8778 0.8213 0.8773 0.8992 0.9542],0.8758817752529775,0.8031358442817913,2.7431708026686223
0,PD-NoExo,23,0.46,-0.0022716701051286705,0.1555964737651781,0.0,0.0,[-0.0155  0.2229  0.1337  0.1238  0.3388  0.2745  0.1184],[0.0022 0.0089 0.001  0.1228 0.1009 0.0458],[0.     0.0006 0.0006 0.0006 0.1227 0.1008 0.0458],-1.2460448027719577,-24.31814420790251,False,[1.108],[0.0006 0.0006 0.0006 0.1227 0.1008 0.0458],[1.7423e-01 1.2184e-01 1.7834e-01 1.2057e-06 1.2981e-06 1.5772e-06],[0.8252 0.8775 0.8211 0.8773 0.8992 0.9542],0.875770504863178,0.8031358442817913,2.7431708026686223
0,PD-NoExo,24,0.48,0.0012116291275134094,0.18870077449707282,0.0,0.0,[0.0083 0.223  0.1337 0.1239 0.3388 0.2744 0.1183],[0.0021 0.0082 0.001  0.1228 0.1009 0.0458],[0.     0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],-1.2425098888053472,-25.560654096707857,False,[1.1045],[0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],[1.7447e-01 1.2211e-01 1.7858e-01 1.2057e-06 1.2982e-06 1.5772e-06],[0.825  0.8773 0.8209 0.8774 0.8993 0.9542],0.8756592657061516,0.8031358442817913,2.7431708026686223
0,PD-NoExo,25,0.5,0.005308613534819528,0.2173967685604277,0.0,0.0,[0.0362 0.223  0.1338 0.1239 0.3388 0.2744 0.1183],[0.002  0.0075 0.001  0.1228 0.1008 0.0458],[0.     0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],-1.2383660822711637,-26.79902017897902,False,[1.1004],[0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],[1.7470e-01 1.2237e-01 1.7881e-01 1.2058e-06 1.2983e-06 1.5772e-06],[0.8247 0.877  0.8206 0.8774 0.8993 0.9542],0.8755480579890014,0.8031358442817913,2.7431708026686223
0,PD-NoExo,26,0.52,0.00993072293897905,0.2416566963668305,0.0,0.0,[0.0678 0.2231 0.1339 0.124  0.3387 0.2744 0.1182],[0.0019 0.007  0.001  0.1227 0.1008 0.0458],[0.     0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],-1.2337011198478651,-28.032721298826885,False,[1.0958],[0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],[1.7494e-01 1.2262e-01 1.7904e-01 1.2059e-06 1.2983e-06 1.5773e-06],[0.8245 0.8768 0.8204 0.8774 0.8993 0.9542],0.8754368818645922,0.8031358442817913,2.7431708026686223
0,PD-NoExo,27,0.54,0.014989419359040038,0.2615047397926037,0.0,0.0,[0.1023 0.2232 0.134  0.1241 0.3387 0.2743 0.1181],[0.0019 0.0064 0.001  0.1227 0.1008 0.0458],[0.     0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],-1.2286028608090935,-29.26132415963598,False,[1.0907],[0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],[1.7517e-01 1.2288e-01 1.7927e-01 1.2060e-06 1.2984e-06 1.5773e-06],[0.8243 0.8765 0.8202 0.8774 0.8993 0.9542],0.8753257374451611,0.8031358442817913,2.7431708026686223
0,PD-NoExo,28,0.56,0.020397184606129725,0.27701323531249933,0.0,0.0,[0.1392 0.2233 0.1341 0.1242 0.3386 0.2743 0.1181],[0.0018 0.0059 0.001  0.1227 0.1008 0.0458],[0.     0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],-1.223158263048307,-30.484482422684287,False,[1.0853],[0.0006 0.0006 0.0006 0.1226 0.1007 0.0458],[1.7540e-01 1.2313e-01 1.7927e-01 1.2061e-06 1.2985e-06 1.5774e-06],[0.824  0.8763 0.8202 0.8774 0.8993 0.9542],0.8752529161766192,0.8031358442817913,2.7431708026686223
0,PD-NoExo,29,0.58,0.026068439502339082,0.28829865382762815,0.0,0.0,[0.178  0.2234 0.1342 0.1243 0.3386 0.2742 0.118 ],[0.0017 0.0055 0.001  0.1227 0.1008 0.0458],[0.     0.0006 0.0006 0.0006 0.1225 0.1007 0.0458],-1.217452445479513,-31.7019348681638,False,[1.0797],[0.0006 0.0006 0.0006 0.1225 0.1007 0.0458],[1.7564e-01 1.2338e-01 1.7927e-01 1.2062e-06 1.2986e-06 1.5774e-06],[0.8238 0.8761 0.8202 0.8775 0.8993 0.9542],0.8751801158904255,0.8031358442817913,2.7431708026686223
