set,condition,step,time,jpos,jvel,exo_torque,exo_action_mag,mlen,act,ctrl,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown
0,Healthy,30,0.6,1.1281897009079103,0.6452194209176515,0.0,0.0,[9.5896 0.3035 0.1924 0.1801 0.3913 0.3112 0.1315],[0.1066 0.0177 0.1447 0.195  0.037  0.2295],[0.     0.1072 0.0104 0.1453 0.1181 0.0287 0.1372],7.683265542623008,180.7877798081016,True,[-0.0225],[0.1072 0.0104 0.1453 0.1181 0.0287 0.1372],[0.8914 0.9886 0.8536 0.8801 0.9703 0.8607],[0.0014 0.001  0.0011 0.0018 0.001  0.0021],0.0014230573759476059,1.0,1.0
0,Healthy,31,0.62,1.137916033124961,0.34111686672058306,0.0,0.0,[9.6723 0.3037 0.1926 0.1803 0.3909 0.3107 0.1313],[0.1068 0.016  0.1435 0.1633 0.0339 0.1878],[0.     0.1068 0.0102 0.1406 0.0974 0.0244 0.1069],7.710480716720571,188.49826052482217,True,[-0.0322],[0.1068 0.0102 0.1406 0.0974 0.0244 0.1069],[0.8917 0.9888 0.8583 0.9007 0.9746 0.8909],[0.0015 0.001  0.0011 0.0019 0.001  0.0022],0.001439278642547234,1.0,1.0
0,Healthy,32,0.64,1.1406094278048238,-0.04391167013995481,0.0,0.0,[9.6952 0.3037 0.1926 0.1803 0.3908 0.3106 0.1312],[0.1051 0.0145 0.1395 0.1396 0.0309 0.1559],[0.     0.1007 0.0095 0.1303 0.0866 0.0214 0.0882],7.736243181104752,196.23450370592693,True,[-0.0349],[0.1007 0.0095 0.1303 0.0866 0.0214 0.0882],[0.8978 0.9894 0.8686 0.9115 0.9776 0.9096],[0.0015 0.001  0.0011 0.0019 0.001  0.0022],0.0014536550338102566,1.0,1.0
0,Healthy,33,0.66,1.1350700958031907,-0.47078418824995355,0.0,0.0,[9.6481 0.3036 0.1925 0.1802 0.391  0.3109 0.1313],[0.0997 0.0131 0.1312 0.1262 0.0282 0.1329],[0.     0.0863 0.0084 0.1119 0.0951 0.0199 0.0808],7.763606698693435,203.99811040462035,True,[-0.0293],[0.0863 0.0084 0.1119 0.0951 0.0199 0.0808],[0.9122 0.9905 0.8869 0.903  0.9791 0.917 ],[0.0015 0.001  0.0012 0.0019 0.001  0.0022],0.0014666080754510479,1.0,1.0
0,Healthy,34,0.68,1.1217120149267032,-0.8054091029324151,0.0,0.0,[9.5346 0.3034 0.1923 0.1799 0.3916 0.3114 0.1316],[0.0908 0.0117 0.1188 0.1848 0.0272 0.1273],[0.     0.0677 0.0071 0.0894 0.1876 0.0241 0.1141],7.75789713466095,211.75600753928128,True,[-0.016],[0.0677 0.0071 0.0894 0.1876 0.0241 0.1141],[0.9307 0.9919 0.9094 0.8105 0.9749 0.8836],[0.0015 0.001  0.0012 0.0019 0.001  0.0022],0.0014786687090152454,1.0,1.0
0,Healthy,35,0.7000000000000001,1.1044909727354728,-0.8554858603804675,0.0,0.0,[9.3882 0.303  0.1919 0.1796 0.3923 0.3122 0.1319],[0.0802 0.0103 0.1054 0.2669 0.0368 0.2215],[0.     0.052  0.0057 0.0721 0.2731 0.0369 0.2268],7.687717703718482,219.44372524299976,True,[0.0012],[0.052  0.0057 0.0721 0.2731 0.0369 0.2268],[0.9465 0.9932 0.9267 0.725  0.9621 0.771 ],[0.0015 0.001  0.0012 0.0019 0.001  0.0022],0.001493387650981702,1.0,1.0
0,Healthy,36,0.72,1.0890311608026582,-0.6801366361741812,0.0,0.0,[9.2568 0.3027 0.1916 0.1793 0.3929 0.3128 0.1321],[0.0698 0.009  0.0933 0.2775 0.0473 0.3142],[0.     0.0411 0.0048 0.0623 0.2784 0.0475 0.3229],7.6185510828188825,227.06227632581863,True,[0.0167],[0.0411 0.0048 0.0623 0.2784 0.0475 0.3229],[0.9573 0.9942 0.9365 0.7196 0.9515 0.6748],[0.0015 0.001  0.0012 0.002  0.001  0.0023],0.0015134754757376214,1.0,1.0
0,Healthy,37,0.74,1.0789920730438503,-0.328987169822918,0.0,0.0,[9.1714 0.3025 0.1914 0.1791 0.3933 0.3132 0.1323],[0.0602 0.0079 0.0826 0.355  0.0583 0.3265],[0.     0.0333 0.0042 0.0544 0.364  0.0585 0.3279],7.559504006492162,234.62178033231078,True,[0.0267],[0.0333 0.0042 0.0544 0.364  0.0585 0.3279],[0.9652 0.9948 0.9443 0.634  0.9405 0.6697],[0.0015 0.001  0.0012 0.002  0.001  0.0023],0.0015363090669093128,1.0,1.0
0,Healthy,38,0.76,1.0766598408759274,0.04603404021579859,0.0,0.0,[9.1516 0.3024 0.1913 0.179  0.3934 0.3133 0.1324],[0.0523 0.007  0.0763 0.3293 0.0581 0.3248],[0.     0.0295 0.0038 0.0595 0.2917 0.0575 0.3223],7.574800811014868,242.19658114332566,True,[0.0291],[0.0295 0.0038 0.0595 0.2917 0.0575 0.3223],[0.9689 0.9951 0.9393 0.7061 0.9414 0.6753],[0.0015 0.001  0.0012 0.0021 0.001  0.0024],0.0015615397240654482,1.0,1.0
0,Healthy,39,0.78,1.0809221664508721,0.3345280043215393,0.0,0.0,[9.1878 0.3025 0.1914 0.1791 0.3933 0.3131 0.1323],[0.0462 0.0063 0.0734 0.2956 0.0575 0.3107],[0.     0.0281 0.0037 0.0654 0.2432 0.0556 0.2889],7.607410407612814,249.80399155093846,True,[0.0248],[0.0281 0.0037 0.0654 0.2432 0.0556 0.2889],[0.9704 0.9953 0.9334 0.7546 0.9434 0.7086],[0.0016 0.001  0.0012 0.0022 0.0011 0.0025],0.0015843937203361593,1.0,1.0
0,Healthy,40,0.8,1.0897793940110674,0.5133028127092317,0.0,0.0,[9.2631 0.3027 0.1916 0.1793 0.3929 0.3128 0.1321],[0.0427 0.0057 0.0756 0.2599 0.056  0.2831],[0.     0.0322 0.004  0.0756 0.2004 0.0519 0.2388],7.6523550872197,257.45634663815815,True,[0.0159],[0.0322 0.004  0.0756 0.2004 0.0519 0.2388],[0.9662 0.995  0.9231 0.7974 0.947  0.7587],[0.0016 0.001  0.0013 0.0022 0.0011 0.0025],0.0016049449469518959,1.0,1.0
0,Healthy,41,0.8200000000000001,1.1008509261942465,0.5668991444728647,0.0,0.0,[9.3572 0.3029 0.1918 0.1795 0.3924 0.3123 0.1319],[0.0434 0.0055 0.0859 0.2255 0.0537 0.2486],[0.     0.0434 0.0047 0.0861 0.1635 0.047  0.1894],7.7007297559033425,265.1570763940615,True,[0.0049],[0.0434 0.0047 0.0861 0.1635 0.047  0.1894],[0.955  0.9943 0.9126 0.8343 0.952  0.808 ],[0.0016 0.001  0.0013 0.0022 0.0011 0.0025],0.00162300338383815,1.0,1.0
0,Healthy,42,0.84,1.1115977882173957,0.4949295964977552,0.0,0.0,[9.4486 0.3031 0.192  0.1797 0.392  0.3119 0.1318],[0.0536 0.0054 0.0893 0.1948 0.0507 0.2139],[0.     0.0537 0.0052 0.0894 0.1353 0.0417 0.15  ],7.734403815503167,272.8914802095647,True,[-0.0059],[0.0537 0.0052 0.0894 0.1353 0.0417 0.15  ],[0.9447 0.9938 0.9093 0.8625 0.9572 0.8474],[0.0016 0.001  0.0013 0.0023 0.0011 0.0026],0.0016389621154273201,1.0,1.0
0,Healthy,43,0.86,1.1197164508897406,0.31910142964929045,0.0,0.0,[9.5176 0.3033 0.1922 0.1799 0.3917 0.3115 0.1316],[0.0576 0.0054 0.0915 0.1689 0.0472 0.1831],[0.     0.0577 0.0052 0.0915 0.1153 0.0367 0.1217],7.756321234600496,280.64780144416517,True,[-0.014],[0.0577 0.0052 0.0915 0.1153 0.0367 0.1217],[0.9408 0.9937 0.9071 0.8824 0.9622 0.8757],[0.0016 0.001  0.0013 0.0023 0.0011 0.0026],0.001653132262848526,1.0,1.0
0,Healthy,44,0.88,1.1234366047449003,0.06754490104573968,0.0,0.0,[9.5492 0.3034 0.1923 0.18   0.3915 0.3114 0.1315],[0.0572 0.0053 0.0908 0.1485 0.0436 0.1575],[0.     0.0562 0.0051 0.0888 0.104  0.0329 0.1032],7.7776334570295855,288.42543490119476,True,[-0.0177],[0.0562 0.0051 0.0888 0.104  0.0329 0.1032],[0.9422 0.9938 0.9098 0.8937 0.966  0.8941],[0.0016 0.001  0.0013 0.0023 0.0011 0.0026],0.0016656829347084675,1.0,1.0
0,Healthy,45,0.9,1.1215409223002413,-0.23301538392686139,0.0,0.0,[9.5331 0.3034 0.1923 0.1799 0.3916 0.3114 0.1316],[0.0558 0.0052 0.0883 0.1347 0.0404 0.138 ],[0.     0.0516 0.0048 0.0817 0.103  0.0308 0.0942],7.798317702412794,296.2237526036076,True,[-0.0158],[0.0516 0.0048 0.0817 0.103  0.0308 0.0942],[0.9468 0.9942 0.917  0.8947 0.9681 0.9032],[0.0016 0.001  0.0013 0.0023 0.0011 0.0026],0.0016770758138337644,1.0,1.0
