timestep,mean_reward
816128,102.9121
816640,98.6752
817152,118.8800
817664,135.4493
818176,132.8021
818688,125.9158
819200,105.9654
819712,95.0547
820224,101.6903
820736,97.9998
821248,105.7048
821760,105.1301
822272,102.8949
822784,102.8917
823296,113.7428
823808,106.1929
824320,119.3923
824832,122.1859
825344,130.6945
825856,138.7110
826368,146.8254
826880,151.0976
827392,140.2689
827904,142.8225
828416,139.8874
828928,146.0430
829440,155.0258
829952,156.9438
830464,150.3165
830976,143.1401
831488,138.0449
832000,141.1037
832512,143.8403
833024,127.9515
833536,127.7641
834048,142.8077
834560,148.9307
835072,160.2865
835584,160.0206
836096,153.2397
836608,137.4415
837120,137.2934
837632,153.9520
838144,151.2610
838656,168.7457
839168,166.6079
839680,155.4362
840192,166.2218
840704,189.3799
841216,201.4470
841728,202.6980
842240,205.1435
842752,198.1614
843264,208.0600
843776,188.8144
844288,171.6420
844800,163.5208
845312,166.5489
845824,170.9051
846336,184.3489
846848,179.5936
847360,172.8354
847872,165.9229
848384,173.4412
848896,159.8873
849408,160.4170
849920,175.2454
850432,157.8602
850944,153.0627
851456,149.2474
851968,149.2042
852480,146.2863
852992,132.8683
853504,147.2257
854016,149.8987
854528,138.0393
855040,146.1374
855552,141.6643
856064,131.1690
856576,120.7122
857088,129.9284
857600,137.8816
858112,145.5083
858624,135.6979
859136,151.8910
859648,138.5746
860160,139.0349
860672,145.1958
861184,143.4089
861696,141.1073
862208,141.1239
862720,152.1796
863232,161.9731
863744,157.4892
864256,156.1281
864768,163.7675
865280,143.5702
865792,153.0334
866304,167.0241
866816,160.4160
867328,161.2069
867840,163.9694
868352,159.6538
868864,157.3189
869376,157.2881
869888,158.3808
870400,151.7038
870912,148.6628
871424,154.0363
871936,150.6772
872448,145.4351
872960,142.2478
873472,134.1004
873984,125.2315
874496,129.8603
875008,131.4819
875520,125.3575
876032,118.6581
876544,108.7294
877056,120.5982
877568,114.0050
878080,102.6208
878592,124.2346
879104,116.7789
879616,123.1321
880128,132.4683
880640,123.5510
881152,110.5171
881664,127.8073
882176,123.7485
882688,141.8547
883200,138.4998
883712,139.8800
884224,134.1283
884736,126.6336
885248,132.1773
885760,139.2059
886272,151.8820
886784,151.6709
887296,152.2335
887808,160.4983
888320,159.6489
888832,145.1006
889344,144.4627
889856,136.1657
890368,138.4254
890880,135.5137
891392,153.3008
891904,135.1096
892416,120.8316
892928,114.5306
893440,121.3762
