timestep,mean_reward
688000,474.1075
689000,441.5050
690000,359.6276
691000,603.2892
692000,584.9295
693000,335.1724
694000,420.5312
695000,402.5677
696000,474.9812
697000,441.1651
698000,369.0339
699000,342.4522
700000,394.9919
701000,456.6166
702000,528.3346
703000,366.1431
704000,575.7652
705000,494.3456
706000,341.2798
707000,372.3106
708000,475.3255
709000,503.6314
710000,497.9800
711000,564.9413
712000,323.5367
713000,461.5308
714000,482.4184
715000,496.0763
716000,619.6419
717000,542.0547
718000,506.5825
719000,409.5374
720000,265.6658
721000,422.4743
722000,322.2941
723000,505.2858
724000,351.3167
725000,357.9845
726000,360.2972
727000,447.0683
728000,438.7512
729000,564.8499
730000,476.7117
731000,514.1954
732000,458.5111
733000,569.5784
734000,371.0636
735000,472.4256
736000,271.5428
737000,205.8043
738000,385.4836
739000,517.3690
740000,514.9239
741000,500.7915
742000,511.2361
743000,600.0334
744000,520.4313
745000,451.1214
746000,453.7979
747000,511.5320
748000,294.6194
749000,304.8872
750000,383.5934
751000,452.1842
752000,469.0060
753000,561.8125
754000,555.4325
755000,610.8852
756000,460.9654
757000,452.6120
758000,490.1825
759000,468.2987
760000,498.8161
761000,498.2471
762000,528.7541
763000,372.7231
764000,598.7768
765000,463.9413
766000,542.7247
767000,358.5404
768000,398.6096
769000,394.6050
770000,638.8316
771000,454.2015
772000,408.6711
773000,522.7846
774000,294.1910
775000,306.1973
776000,568.8886
777000,492.2465
778000,486.5302
779000,399.0499
780000,376.9956
781000,416.3482
782000,489.8762
783000,406.0259
784000,523.8078
785000,417.3390
786000,461.9518
787000,492.5630
788000,384.7917
789000,614.7884
790000,499.9093
791000,562.1473
792000,521.2102
793000,525.1447
794000,543.5804
795000,564.5787
796000,546.8762
797000,572.2687
798000,615.6420
799000,565.7938
800000,566.8141
801000,528.0217
802000,596.0014
803000,570.7591
804000,531.3994
805000,541.4658
806000,498.4300
807000,575.9827
808000,456.4043
809000,571.2868
810000,418.5277
811000,544.1677
812000,566.2259
813000,555.8934
814000,628.7354
815000,549.6980
816000,561.5493
817000,443.9322
818000,536.2500
819000,611.6862
820000,515.1521
821000,559.5033
822000,613.0499
823000,525.8494
824000,571.2318
825000,604.7101
826000,479.5545
827000,447.0669
828000,584.2543
829000,604.1531
830000,664.3288
831000,646.2177
832000,544.7144
833000,553.1746
834000,580.6395
835000,554.0051
836000,519.0679
837000,616.4290
838000,570.5846
839000,538.5434
840000,436.3918
841000,488.1955
842000,583.6263
843000,482.1893
844000,526.7195
845000,525.0215
846000,556.2421
847000,574.5798
848000,509.2585
849000,573.4130
850000,612.3700
851000,666.6839
852000,613.4588
853000,574.9018
854000,611.4931
855000,580.7210
856000,513.3433
857000,480.3551
858000,583.0975
859000,539.4407
860000,621.3260
861000,488.7096
862000,556.5997
863000,549.5138
864000,543.2053
865000,561.9711
866000,542.8685
867000,596.5740
868000,555.3990
869000,578.6087
870000,515.7513
871000,631.0050
872000,496.6146
873000,610.1143
874000,534.7922
875000,415.0693
876000,608.8555
877000,590.3119
878000,447.8533
879000,490.9364
880000,428.0968
881000,528.4529
882000,544.6542
883000,667.7611
884000,574.5131
885000,453.0631
886000,547.0331
887000,578.7881
888000,485.8010
889000,540.2702
890000,570.5527
891000,539.9795
892000,625.3415
893000,444.1295
894000,587.3548
895000,568.1430
896000,514.0134
897000,579.2584
898000,599.7101
899000,562.8383
900000,583.4083
901000,531.7027
902000,505.2534
903000,581.8785
904000,509.3928
905000,627.5674
906000,519.3155
907000,555.5060
908000,622.6963
909000,568.4420
910000,493.4864
911000,619.9399
912000,554.0910
913000,453.0105
914000,457.7079
915000,463.2259
916000,532.7504
917000,545.7683
918000,579.9290
919000,446.2518
920000,546.3635
921000,487.9190
922000,563.7804
923000,436.6678
924000,613.2976
925000,473.9485
926000,552.2310
927000,564.4934
