timestep,mean_reward
532992,619.6103
533504,626.3125
534016,622.2820
534528,618.6300
535040,615.4860
535552,614.6741
536064,608.1651
536576,617.4255
537088,620.4415
537600,618.0540
538112,620.1832
538624,623.5625
539136,623.4359
539648,630.2255
540160,622.9814
540672,621.8405
541184,624.4442
541696,617.6341
542208,618.2664
542720,613.3629
543232,611.6203
543744,616.8604
544256,617.8175
544768,613.9668
545280,611.6048
545792,615.0879
546304,612.3611
546816,609.8464
547328,608.3125
547840,613.4367
548352,609.5407
548864,606.4030
549376,603.6691
549888,605.8142
550400,607.6346
550912,610.8185
551424,616.6593
551936,613.3202
552448,616.3908
552960,617.5336
553472,612.0304
553984,611.7004
554496,614.4533
555008,622.3057
555520,621.2997
556032,621.6093
556544,615.1540
557056,618.7824
557568,620.1799
558080,619.1171
558592,616.8905
559104,616.6748
559616,612.3892
560128,615.9708
560640,608.9561
561152,606.9774
561664,611.7069
562176,605.8587
562688,605.9554
563200,611.2265
563712,613.6228
564224,617.6984
564736,617.5434
565248,615.8736
565760,601.4020
566272,606.8780
566784,610.1379
567296,603.3474
567808,605.6186
568320,602.8998
568832,602.8408
569344,605.9386
569856,609.6805
570368,602.2696
570880,614.9543
571392,616.8211
571904,614.8315
572416,610.3988
572928,612.8487
573440,613.0803
573952,604.1743
574464,598.4387
574976,588.8006
575488,602.4781
576000,608.4474
576512,604.9429
577024,608.6638
577536,609.3789
578048,609.7354
578560,605.6472
579072,597.0364
579584,598.3947
580096,603.0315
580608,607.1302
581120,602.3633
581632,604.4057
582144,606.5929
582656,605.7798
583168,605.1324
583680,607.2697
584192,610.8763
584704,601.4347
585216,611.4235
585728,612.1482
586240,613.2908
586752,619.4445
587264,612.1687
587776,605.1795
588288,609.8491
588800,618.0479
589312,619.9482
589824,618.7233
590336,618.1631
590848,602.8010
591360,606.2945
591872,606.0906
592384,605.9613
592896,610.1968
593408,608.9819
593920,615.6133
594432,617.9172
594944,613.6810
595456,610.4675
595968,609.4325
596480,606.9209
596992,607.7460
597504,619.0632
598016,626.9682
598528,621.3745
599040,620.8163
599552,626.7271
600064,623.3413
600576,631.4329
601088,637.5762
601600,638.3746
602112,641.9924
602624,634.7952
603136,634.9822
603648,637.3969
604160,639.6086
604672,648.8797
605184,653.1632
605696,654.3555
606208,662.9964
606720,660.2387
607232,653.5307
607744,649.3887
608256,640.7445
608768,636.6377
609280,637.0238
609792,628.9709
610304,626.5936
610816,615.0794
611328,612.2619
611840,614.2735
612352,613.0153
612864,615.8200
613376,611.8546
613888,612.0732
614400,607.9287
614912,602.3040
615424,601.5998
615936,603.0465
616448,606.5431
616960,604.1770
617472,605.0500
617984,614.8985
618496,613.6503
619008,615.5781
619520,619.7986
620032,629.2224
620544,632.6890
621056,639.8539
621568,636.5676
622080,635.6073
622592,632.5566
623104,636.8738
623616,634.3969
624128,631.0613
624640,639.5485
625152,633.0028
625664,636.0950
626176,634.5321
626688,634.9180
627200,637.4116
627712,633.3459
628224,632.7054
628736,636.5650
629248,626.5569
629760,635.3768
630272,632.5644
630784,630.0283
631296,631.0059
631808,631.7398
632320,633.2532
632832,643.5707
633344,644.7242
633856,644.0154
634368,646.2658
634880,642.3618
635392,640.5266
635904,638.7918
636416,639.0430
636928,637.4025
637440,641.4785
637952,648.2586
638464,643.7671
638976,648.0232
639488,651.1076
640000,648.4482
640512,646.7777
641024,651.2772
641536,647.8616
642048,648.9739
642560,646.3836
643072,645.6411
643584,651.0321
644096,653.4115
644608,651.9565
645120,657.0222
645632,650.4369
646144,653.3690
646656,646.9539
647168,645.7250
647680,645.3810
648192,645.6329
648704,639.6643
649216,633.8534
649728,634.9668
650240,637.7159
650752,636.9748
651264,631.7528
651776,635.2722
652288,640.0844
652800,627.0832
653312,623.4564
653824,624.0844
654336,619.1335
654848,617.2643
655360,619.0133
655872,622.0244
656384,622.5478
656896,626.2055
657408,622.1437
657920,617.9978
658432,619.0923
658944,632.9732
659456,630.7721
659968,634.1027
660480,634.6067
660992,630.1399
661504,618.6025
662016,618.0840
662528,614.2554
663040,622.4431
663552,625.9881
664064,622.7817
664576,613.7170
665088,611.8408
665600,614.2907
666112,607.2077
666624,607.8039
667136,607.1945
667648,606.6726
668160,606.7527
668672,599.4973
669184,598.6238
669696,602.1543
670208,599.0297
670720,602.3455
