timestep,mean_reward
507392,393.9869
507904,389.7866
508416,387.7937
508928,374.8227
509440,385.8837
509952,392.9683
510464,396.0130
510976,406.6702
511488,404.8461
512000,408.2720
512512,396.3176
513024,427.3254
513536,415.0903
514048,411.9697
514560,415.9639
515072,429.3734
515584,418.1622
516096,420.2179
516608,424.9918
517120,425.8340
517632,429.1563
518144,428.3782
518656,426.2335
519168,439.1383
519680,436.2676
520192,428.7146
520704,409.0543
521216,411.5693
521728,422.1082
522240,428.9955
522752,431.8415
523264,432.7760
523776,433.3160
524288,431.8141
524800,428.3180
525312,434.5191
525824,452.4288
526336,461.5616
526848,447.0606
527360,427.5506
527872,427.9453
528384,437.1630
528896,441.5185
529408,432.9883
529920,423.8693
530432,435.2074
530944,452.1849
531456,449.9937
531968,447.4794
532480,438.1925
532992,439.2822
533504,440.9647
534016,453.2211
534528,451.7729
535040,445.5503
535552,453.0459
536064,446.5151
536576,442.3925
537088,455.5711
537600,454.3456
538112,456.4720
538624,451.3721
539136,459.3280
539648,441.1788
540160,452.9776
540672,449.1109
541184,448.1049
541696,454.5591
542208,441.8294
542720,436.0687
543232,424.2456
543744,431.2830
544256,419.5665
544768,436.6812
545280,436.7532
545792,431.8365
546304,421.7696
546816,416.8467
547328,417.4202
547840,421.7074
548352,428.4961
548864,414.1077
549376,409.2276
549888,423.9217
550400,416.1987
