timestep,mean_reward
190464,408.3096
190720,413.3574
190976,406.9935
191232,398.4488
191488,404.3585
191744,403.898
192000,393.1842
192256,385.7601
192512,393.7564
192768,384.6854
193024,376.9014
193280,376.5472
193536,378.2118
193792,371.5408
194048,363.0224
194304,362.324
194560,358.6779
194816,350.8713
195072,341.5416
195328,351.2705
195584,353.729
195840,358.9848
196096,360.2821
196352,365.5998
196608,356.1756
196864,362.6031
197120,364.3316
197376,367.5924
197632,364.5454
197888,369.2948
198144,370.1451
198400,375.2021
198656,370.6279
198912,377.0121
199168,379.9536
199424,384.8994
199680,394.8183
199936,406.5788
200192,398.7008
200448,398.8839
200704,386.4013
200960,391.5014
201216,392.4788
201472,384.8217
201728,389.3279
201984,397.837
202240,400.6601
202496,397.0825
202752,410.2589
203008,422.8091
203264,425.0132
203520,430.1909
203776,433.9314
204032,444.4829
204288,451.6778
204544,461.726
204800,471.571
205056,482.051
205312,482.4011
205568,481.4511
205824,470.3304
206080,463.4691
206336,455.2811
206592,460.5122
206848,461.0479
207104,459.6825
207360,464.8776
207616,463.2078
207872,467.2186
208128,456.3433
208384,455.5125
208640,453.7793
208896,455.2319
209152,457.3475
209408,444.0644
209664,437.823
209920,438.7715
210176,441.5128
210432,444.0811
210688,453.0897
210944,446.8512
211200,444.5904
211456,452.8443
211712,442.923
211968,443.9924
212224,450.445
212480,455.8576
212736,453.9653
212992,450.0102
213248,443.4665
213504,443.5903
213760,447.3515
214016,441.3459
214272,434.7107
214528,435.1837
214784,436.7523
215040,437.6282
215296,433.0052
215552,436.0264
215808,447.9441
216064,447.4889
216320,451.0479
216576,443.7614
216832,436.922
217088,429.1602
217344,428.3524
217600,439.0805
217856,436.4362
218112,439.7072
218368,435.6577
218624,442.373
218880,442.0208
219136,438.5135
219392,432.2346
219648,441.0725
219904,440.3326
220160,441.9507
220416,449.5184
220672,446.2839
220928,453.4995
221184,457.0352
221440,459.6383
221696,459.6684
221952,464.2606
222208,466.388
222464,462.9708
222720,461.5466
222976,463.3857
223232,467.6288
223488,469.9297
223744,470.2372
224000,480.4401
224256,483.4981
224512,473.5443
224768,463.8711
225024,448.4143
225280,450.8192
225536,434.6504
225792,437.0703
226048,434.5421
226304,437.1433
226560,443.9339
226816,458.7638
227072,467.8101
227328,475.7831
227584,475.4336
227840,474.3636
228096,481.8392
228352,474.7645
228608,479.9046
228864,472.3981
229120,478.8678
229376,488.11
229632,493.2219
229888,495.8962
230144,491.0246
230400,485.9277
230656,494.0006
230912,486.5893
231168,486.7936
231424,482.7937
231680,489.7928
231936,491.805
232192,482.6298
232448,474.1067
232704,467.8984
232960,465.0662
233216,460.8034
233472,455.6123
233728,445.4305
233984,437.6323
234240,437.6504
234496,440.5992
234752,435.7571
235008,450.8361
235264,449.7649
235520,453.2086
235776,449.126
236032,453.6642
236288,445.5178
236544,445.9149
236800,435.2762
237056,429.2017
237312,421.2695
237568,420.567
237824,423.2411
238080,414.9301
238336,430.5432
238592,432.7272
238848,440.9292
239104,449.5528
239360,450.1514
239616,426.5755
239872,427.3734
240128,423.5221
240384,416.3193
240640,415.5016
240896,414.4954
241152,404.5704
241408,400.4511
241664,402.3228
241920,395.0862
242176,392.4907
242432,406.7482
242688,411.4473
242944,419.0108
243200,417.5913
243456,407.0672
243712,411.7939
243968,412.786
244224,409.724
244480,410.9924
244736,426.8562
244992,417.6765
245248,409.7703
245504,427.1624
245760,429.9456
246016,420.5518
246272,425.0614
246528,425.876
246784,426.2345
247040,423.5542
247296,426.8596
247552,430.8018
247808,427.6308
248064,438.643
248320,421.6232
248576,415.3193
248832,401.8238
249088,403.2137
249344,403.7227
249600,426.5547
249856,415.9095
250112,425.7811
250368,437.3516
250624,431.6808
250880,432.8889
251136,440.0267
251392,445.5889
251648,438.936
251904,440.4875
252160,452.7347
252416,439.1796
252672,445.719
252928,444.9933
253184,449.224
253440,472.3551
253696,477.8091
253952,476.5233
254208,479.522
254464,486.9552
254720,478.3468
254976,477.6658
255232,484.7256
255488,485.8759
255744,469.5864
256000,476.0012
256256,478.042
256512,473.3745
256768,480.4117
257024,488.031
257280,487.9511
257536,472.0053
257792,467.9793
258048,466.7717
258304,474.1492
258560,469.9653
258816,485.9744
259072,483.3277
259328,468.7156
259584,452.9341
259840,465.1973
260096,456.5029
260352,442.7385
260608,440.7954
260864,447.7134
261120,438.4096
261376,440.0953
261632,443.6479
261888,437.9799
262144,435.1179
262400,425.3686
262656,419.6256
262912,410.5554
263168,405.828
263424,394.3493
263680,392.3947
263936,392.6674
264192,392.4807
264448,388.4697
264704,393.5631
264960,388.087
265216,382.6146
265472,372.1447
265728,388.9418
265984,388.3144
266240,390.3271
266496,385.5898
266752,380.9066
267008,374.9383
267264,371.1066
