timestep,mean_reward
732672,459.0721
733184,447.1278
733696,438.8586
734208,431.5314
734720,438.9522
735232,445.0364
735744,435.1854
736256,437.6549
736768,441.5442
737280,448.0468
737792,447.1998
738304,447.8565
738816,448.9366
739328,449.7885
739840,440.0550
740352,433.7543
740864,418.6058
741376,430.6478
741888,414.9738
742400,448.0042
742912,447.2005
743424,450.1845
743936,459.3938
744448,461.9815
744960,471.9301
745472,468.5705
745984,473.7297
746496,467.6984
747008,459.8403
747520,463.9706
748032,463.4371
748544,452.8877
749056,455.8565
749568,436.6372
750080,451.7811
750592,445.7749
751104,446.8649
751616,448.3542
752128,444.0831
752640,432.6129
753152,423.2515
753664,426.9281
754176,414.1253
754688,417.2223
755200,415.2752
755712,422.1946
756224,422.1657
756736,426.2439
757248,415.6363
757760,417.9765
758272,407.5210
758784,415.9704
759296,415.9450
759808,421.7709
760320,404.5658
760832,408.1196
761344,397.2325
761856,392.5864
762368,392.1715
762880,392.9833
763392,386.9668
763904,392.2603
764416,395.6121
764928,390.2014
765440,392.9489
765952,393.5430
766464,384.6113
766976,392.0998
767488,392.9545
768000,398.7603
768512,402.3107
769024,400.5279
769536,399.8742
770048,411.8728
770560,430.1387
771072,445.6524
771584,461.8676
772096,458.2038
772608,457.5974
773120,457.9443
773632,451.7617
774144,444.8854
774656,438.5371
775168,437.9956
775680,433.7582
776192,438.2389
776704,417.8656
777216,405.5897
777728,418.8520
778240,416.3676
778752,409.3826
779264,406.1132
779776,400.8112
780288,397.0974
780800,401.0279
781312,396.5361
781824,383.3771
782336,381.3656
782848,385.0813
783360,394.8359
783872,392.0952
784384,412.7003
784896,406.4288
785408,401.1837
785920,412.6121
786432,426.3319
786944,428.0071
787456,438.4429
787968,437.6434
788480,437.9864
788992,458.5402
789504,453.2442
790016,455.9041
790528,449.4700
791040,450.2991
791552,442.2201
792064,441.6220
792576,445.9281
793088,440.2557
793600,452.1963
