seed,condition,task,assisted,mf_start,summed_activation,pearson_r,goal,final_angle
5,B,141,1,0.5656033446959344,84.77265861882192,0.6388814301679191,1,2.1338525698022344
5,B,142,1,0.5612709569464654,93.11503567041792,0.5740168160119673,0,0.8330466578378243
5,B,143,1,0.5614252361512576,85.23309598881045,0.6635762156866267,1,2.136726749165742
5,B,144,1,0.5568670444438008,94.70280012410663,0.5513777942607946,0,0.805815489421378
5,B,145,1,0.5570897183460436,86.3947314174793,0.6936353195412968,1,2.139910070712291
5,B,146,1,0.5520747162836783,96.40001550992639,0.5282961195764616,0,0.662583765929904
5,B,147,1,0.5523714711288702,90.3359051699793,0.7328351318007741,1,2.1436194266824216
5,B,148,1,0.5470605813982067,98.2025443011901,0.5394688589700243,0,0.7323225691335518
5,B,149,1,0.547434988494459,94.26383817538124,0.5522437493482849,0,0.811070825898235
5,B,150,1,0.5501964635098946,92.60599046095105,0.5420260263652494,0,0.7479059468439521
5,B,151,1,0.5529069039637063,86.10426398547125,0.6434651125517055,1,2.1344782295354383
5,B,152,1,0.5487229345745033,96.04117904100528,0.5346806161383066,0,0.7018979465792365
5,B,153,1,0.549052990906803,92.22948148429815,0.55059882000549,0,0.8012045602398866
5,B,154,1,0.5517521743311997,90.60868883204346,0.5634266296006897,0,0.8351563885195818
5,B,155,1,0.5544014668482492,89.01742042764255,0.6043396567130896,0,0.9157014487686085
5,B,156,1,0.5570017796240676,84.68928286749532,0.5959324197689985,1,2.124962259073097
5,B,157,1,0.5558926894324818,90.37931508306609,0.5494646692159393,0,0.7934429188691653
5,B,158,1,0.5560896684565345,89.80889053976098,0.7319555967662571,1,2.1436443987097573
5,B,159,1,0.5504704639934942,92.64919151757188,0.5612165265110735,0,0.8360351273206025
5,B,160,1,0.5507444677902648,89.40709968532134,0.7183832513622775,1,2.1424402468196084
5,B,161,1,0.5453875368816178,94.57265220181108,0.5471434307119327,0,0.7799953972097886
5,B,162,1,0.5457407242921999,90.70737025463758,0.5388539875180105,0,0.727411167857897
5,B,163,1,0.5483941529904334,89.1143038283277,0.5773675456296083,0,0.8355388689143294
5,B,164,1,0.5509985462751946,89.73454612128278,0.7193040608382271,1,2.1425614290813026
5,B,165,1,0.5457444909607511,90.42416740836862,0.6791278726972054,1,2.1385680958249242
5,B,166,1,0.5397977607879335,96.5986531872157,0.5446455478171321,0,0.7647764072564367
5,B,167,1,0.5402353295977296,86.42737509160219,0.5919124163318151,1,2.127874282742678
5,B,168,1,0.5379172646023872,96.35329706889488,0.5385750157762286,0,0.7263124655537633
5,B,169,1,0.5383837486442601,92.59992987218966,0.5419293607248268,0,0.7472208734794876
5,B,170,1,0.5410962249487583,90.97238961739139,0.5269935302000166,0,0.6541966102059404
5,B,171,1,0.5437586017315895,85.07264090044778,0.5932982435170756,1,2.1282829399484733
5,B,172,1,0.5411701517862954,88.37480496258044,0.6663176776455665,1,2.1372247972981686
5,B,173,1,0.5356011755630595,90.49185334677459,0.6804901630284194,1,2.138688065973361
5,B,174,1,0.5296380182350943,99.82064082061227,0.5360969743169288,0,0.7113555994961774
5,B,175,1,0.5302264040765555,87.47688530803592,0.6669033603230277,1,2.137234621376824
5,B,176,1,0.5259900313464861,101.16068823432227,0.5616998665761818,0,0.837040950031375
5,B,177,1,0.5266348769599306,83.36455207814276,0.6160510665174574,1,1.9191792492986355
5,B,178,1,0.5269146212165065,97.81712688026899,0.5504334470300392,0,0.8009945673710507
5,B,179,1,0.5281370301977965,89.8730114878293,0.6797838636470264,1,2.1387446518266438
5,B,180,1,0.5235124230467968,100.9351615487337,0.5487440277747166,0,0.7911712784504634
5,B,181,1,0.5241850919385596,89.7238737390344,0.6807592820431339,1,2.13884022137739
5,B,182,1,0.5195436595531618,92.54707904367974,0.685128957617055,1,2.139225065223806
5,B,183,1,0.5140538627502786,92.20128510078872,0.6209906111105146,1,2.131868735264085
5,B,184,1,0.509314836219935,107.91533119328045,0.5555753495261064,0,0.8296207747625549
5,B,185,1,0.510234316479946,103.90874525064446,0.5873286129854972,0,0.8525095572914237
5,B,186,1,0.5132967192811583,89.82330263741333,0.6196290761659095,1,2.131746976415369
5,B,187,1,0.5100942696965528,106.52330526627247,0.5559570697036608,0,0.8307674186766499
5,B,188,1,0.5109892248230437,91.9017723841462,0.6951728710946963,1,2.140251735333218
5,B,189,1,0.5065180413023231,107.94129795229699,0.5396810194897885,0,0.7353175312715227
5,B,190,1,0.5074614343082026,90.61644696895438,0.6024849160419601,1,2.1295928078688724
5,B,191,1,0.5049158944292192,94.28203845348573,0.6908982897866998,1,2.13979496076651
5,B,192,1,0.4995185591780021,94.07466247061865,0.6428721758656117,1,2.1344854240388527
5,B,193,1,0.4948395596637572,93.39432498354475,0.6670528628844969,1,2.137177407219019
5,B,194,1,0.49013680132722987,95.24696171456458,0.6801344484955123,1,2.1385330698341436
5,B,195,1,0.4851394322967224,119.2555799220078,0.5473801402169192,0,0.7867728758723269
5,B,196,1,0.48644952570550704,114.97718050741781,0.553149222492828,0,0.8206302614809675
5,B,197,1,0.4898538158858929,91.56504107129473,0.6823022239392087,1,2.1387759456178026
5,B,198,1,0.4863763419055461,117.06119476611619,0.5904363274473723,0,0.8603560419856763
5,B,199,1,0.48731084750856984,92.12487733791943,0.6641805616178857,1,2.1368442072827367
5,B,200,0,0.48391749890826624,118.68747173854226,0.6243759306684636,0,0.00536674754097117
6,A,1,0,0.7000000000000001,91.8336969612364,-0.7456457348437342,0,-0.00023859655542674642
6,A,2,0,0.6983956620619468,87.86309042188375,-0.7399962993967345,0,-0.00018671533044466775
6,A,3,0,0.7009337365063932,86.32183562501541,0.6956500188951449,0,0.016100230038452637
6,A,4,0,0.7034243796723701,84.80865973595247,-0.3302962104651298,0,-8.684608119461019e-05
6,A,5,0,0.7058684579020765,83.32305126824934,0.7234033350425536,0,0.031197781948469484
6,A,6,0,0.7082668217174919,81.86450995930467,-0.7336085796441962,0,-0.00015950936464532433
6,A,7,0,0.7106203061092683,80.43254351428227,-0.7143816803862404,0,-0.00014005060217921845
6,A,8,0,0.7129297308203472,79.02666826045963,0.881932871642274,0,-4.616111394822297e-05
6,A,9,0,0.7151959006243956,77.64641061369429,-0.755069686601328,0,-0.0002483727892886107
6,A,10,0,0.7174196055991588,76.29130403151532,-0.7471217429535846,0,-0.0002830700098792952
6,A,11,0,0.7196016213948205,74.96089197582516,-0.25521601279712625,0,-7.65694709578431e-05
6,A,12,0,0.7217427094974634,73.65472491897337,0.9400899741118166,0,-2.7168481446040585e-05
6,A,13,0,0.7238436174877195,72.37236187276163,0.6202495425099639,0,0.0016970604661367432
6,A,14,0,0.7259050792946941,71.11336996688037,-0.7603556881844693,0,-0.000247566547806648
6,A,15,0,0.7279278154452552,69.87732493512945,-0.5794647843444088,0,-9.141452260718001e-05
6,A,16,0,0.7299125333087729,68.66382334715802,0.7150611157498491,0,0.01886748456546664
6,A,17,0,0.7318599273373833,67.4724396312714,-0.7668395974199693,0,-0.00022576190554022898
6,A,18,0,0.7337706793018713,66.30277097299953,0.9380300413687714,0,-1.7880450535073904e-05
6,A,19,0,0.735645458523242,65.1544225158378,-0.7601355299879277,0,-0.00026483909841028904
6,A,20,0,0.7374849221000662,64.02700638047695,0.719087163769371,0,0.019193040486807436
6,A,21,0,0.739289715131671,62.9201415048662,-0.7709940873737114,0,-0.00022205712583295452
6,A,22,0,0.7410604709372586,61.83345397627243,-0.7514036378346424,0,-0.00013472740536390635
6,A,23,0,0.7427978112710205,60.766576779441685,-0.6777199693148953,0,-9.743961240721695e-05
6,A,24,0,0.7445023465333249,59.719149247158974,-0.7692363801430685,0,-0.00024412439832963143
6,A,25,0,0.7461746759780484,58.6908173996205,-0.7392185088454052,0,-0.00011854160723122422
6,A,26,0,0.7478153879161206,57.681233728633615,-0.7762193391273795,0,-0.00021308156698337141
6,A,27,0,0.7494250599153508,56.69005689157378,-0.7534495053624217,0,-0.00029686828173124303
6,A,28,0,0.7510042589966083,55.71695164419656,-0.748455078904396,0,-0.00030938735869751364
6,A,29,0,0.7525535418264182,54.761589223728706,-0.7705683513868792,0,-0.0002511598889821835
6,A,30,0,0.7540734549060412,53.82364655896273,0.7028539898858621,0,0.007749524978557156
6,A,31,0,0.7555645347570992,52.90280630877985,-0.7816054666150856,0,-0.0001831701354884943
6,A,32,0,0.7570273081038138,51.99875760492905,-0.7789709026474987,0,-0.00022265389093126023
6,A,33,0,0.7584622920519147,51.11119385323182,-0.7612110145501266,0,-0.00028471421962902724
6,A,34,0,0.7598699942642811,50.23981571075433,-0.7770106253573995,0,-0.0001440969551124711
6,A,35,0,0.7612509131333781,49.38432787236439,0.19764073099980756,0,-4.987359625174472e-07
6,A,36,0,0.7626055379505408,48.54444104317729,-0.6197537800066059,0,-7.408140162366175e-05
6,A,37,0,0.7639343490721697,47.71987128139854,-0.7848497178944044,0,-0.00020384688310890695
6,A,38,0,0.7652378180828912,46.9103393600492,-0.786759140806376,0,-0.00017288428683329932
6,A,39,0,0.766516407955737,46.1155713863511,0.9383481597289435,0,-1.831094804550499e-05
6,A,40,0,0.7677705732093982,45.33529892473662,-0.7500091542124947,0,-0.000316034115974839
6,A,41,0,0.7690007600626118,44.56925716357513,-0.7778139704985142,0,-0.00024631506068273573
6,A,42,0,0.7702074065857222,43.817187244944996,0.048234946184506446,0,-4.804700666080201e-05
6,A,43,0,0.7713909428494796,43.078834457734736,-0.7861865918393162,0,-0.00014359983533566696
6,A,44,0,0.77255179107112,42.35394932927282,-0.768744660163771,0,-0.0002762496659431983
6,A,45,0,0.7736903657577745,41.642285989348906,-0.7865426352002853,0,-0.0001388831720869739
6,A,46,0,0.7748070738472664,40.943603728824534,-0.7910441299791361,0,-0.00015600495613116137
6,A,47,0,0.7759023148463301,40.2576661678168,-0.5402608153075097,0,-5.939647753250468e-05
6,A,48,0,0.7769764809663102,39.58424091151881,-0.7810857517088704,0,-0.00012027853520232066
6,A,49,0,0.7780299572563836,38.92309960158211,0.8636426005091754,0,-3.14187711029356e-05
6,A,50,0,0.7790631217343437,38.27401923266494,-0.7911941431755684,0,-0.00020440633617993902
6,A,51,0,0.7800763455150007,37.63677931461199,-0.7444267938654894,0,-0.00033277944166139724
6,A,52,0,0.7810699929362377,37.011164319643946,-0.4305830048834987,0,-5.170553900071e-05
6,A,53,0,0.7820444216827617,36.39696232494031,-0.79519569573519,0,-0.000153157943691084
6,A,54,0,0.7829999829075959,35.793965327725004,-0.7711906852910915,0,-0.00027747961056437425
6,A,55,0,0.7839370213513551,35.201969076267005,0.7092820524327113,0,-3.3659093040975224e-05
6,A,56,0,0.7848558754593418,34.62077308339691,-0.7959704202734446,0,-0.00014511626630229682
6,A,57,0,0.7857568774965028,34.05018057634312,-0.795205840143436,0,-0.0001959813900466574
6,A,58,0,0.7866403536602887,33.48999808656079,0.2826029568796005,0,-3.777591885492815e-05
6,A,59,0,0.7875066241914527,32.94003608162881,0.7218833370173121,0,0.00792884827539738
6,A,60,0,0.7883560034828229,32.400107980397046,-0.7950010896249207,0,-0.00020309722173703922
6,A,61,0,0.7891888001860915,31.87003107625991,0.8194018012060892,0,-2.9197471492508276e-05
6,A,62,0,0.7900053173166537,31.34962568535922,0.924090397904809,0,-3.27920194992331e-06
6,A,63,0,0.7908058523565299,30.83871536064364,-0.7546102626897803,0,-0.0003180906677154172
6,A,64,0,0.7915906973554109,30.337127354389995,-0.5710159613010584,0,-5.0755353517178826e-05
6,A,65,0,0.7923601390298565,29.844691446486586,-0.7513965243451107,0,-0.0003249535628431135
6,A,66,0,0.793114458860683,29.3612407094443,-0.8001923544624824,0,-0.00018114963498641213
6,A,67,0,0.7938539331885733,28.88661145543799,-0.7855160852878152,0,-0.00024634986589474944
6,A,68,0,0.7945788333079392,28.42064290158703,-0.7629638656176301,0,-0.00030287856799679193
6,A,69,0,0.7952894255590705,27.96317692076944,-0.7866925801230221,0,-0.0002439892622945274
6,A,70,0,0.7959859714186028,27.514058565594503,-0.7529274918933417,0,-0.00032355981304683457
6,A,71,0,0.7966687275883313,27.07313562981228,-0.8000405975941749,0,-0.00012395115696292724
6,A,72,0,0.7973379460824034,26.640258750751002,-0.6687899760639683,0,-5.3960020665074834e-05
6,A,73,0,0.7979938743129183,26.215282387001412,-0.7802715387025244,0,-8.731795454208524e-05
6,A,74,0,0.798636755173967,25.798063613044317,-0.7892505877142918,0,-0.0002389483840601632
6,A,75,0,0.7992668271241326,25.388458417261617,-0.7903262978237859,0,-9.658356123976795e-05
6,A,76,0,0.7998843242674877,24.986327781891973,-0.7462153750150854,0,-0.0003374042519755465
6,A,77,0,0.8004894764331114,24.591535648204896,-0.7698412433700884,0,-7.62785741726069e-05
6,A,78,0,0.801082509253154,24.203947839270572,-0.748605549630779,0,-6.591800387093744e-05
6,A,79,0,0.8016636442394774,23.82343334470338,-0.6315737112693369,0,-4.6878561054821716e-05
6,A,80,0,0.802233098858894,23.449862968924336,-0.7691939139675905,0,-0.00029327354530145816
6,A,81,0,0.8027910866070331,23.083110037011863,-0.8054667825504842,0,-0.00017008283617063485
6,A,82,0,0.8033378170808595,22.72305026722049,-0.7655775128215153,0,-0.00030156512272177984
6,A,83,0,0.803873496049865,22.369561511228415,-0.761882441178411,0,-0.0003094029253040577
6,A,84,0,0.804398325525962,22.022523995087397,-0.7919871011569992,0,-0.00023539877123117704
6,A,85,0,0.8049125038321002,21.681820107680682,-0.7741697647090634,0,-0.00028347392859614124
6,A,86,0,0.8054162256696297,21.34733415927477,-0.7561750710854972,0,-0.00032121707627727535
6,A,87,0,0.8059096821844358,21.018952837684065,-0.8026593593225094,0,-0.00010704076659522646
6,A,88,0,0.8063930610318645,20.69656487392419,-0.787191734738053,0,-8.101092244799292e-05
6,A,89,0,0.8068665464404612,20.380060745880797,-0.8056092476913402,0,-0.00011447406019345664
6,A,90,0,0.807330319274549,20.06933322934822,-0.8019997490346137,0,-0.00010168260904581013
6,A,91,0,0.8077845570956623,19.764276964629495,-0.7695279012822691,0,-0.0002952722702003192
6,A,92,0,0.8082294342228574,19.464788491074376,-0.8034632468598509,0,-0.00019585938611951453
6,A,93,0,0.8086651217919241,19.17076614718187,-0.7690753140426857,0,-0.00029666272846031345
6,A,94,0,0.8090917878135141,18.88211025320254,0.5733277913273392,0,0.000179317826864833
6,A,95,0,0.8095095972302101,18.59872295863257,-0.7883458601277261,0,-0.0002503981112670425
6,A,96,0,0.80991871197255,18.320508102437056,-0.7810985846320437,0,-0.0002697432798125281
6,A,97,0,0.81031929101403,18.047371386349887,-0.8027734292018053,0,-9.622796667874513e-05
6,A,98,0,0.8107114904251033,17.779220106611305,-0.7688409425659269,0,-0.0002981197087116187
6,A,99,0,0.8110954634261914,17.51596329812126,0.8462342454643582,0,-1.8856948218138394e-05
6,A,100,0,0.8114713604397289,17.257511657862384,-0.8111855275878928,0,-0.00014174726352998932
6,A,101,0,0.8118393291412573,17.003777531740305,-0.7628807441523424,0,-0.0003108213348238254
6,A,102,0,0.8121995145095849,16.754674910708847,-0.7647569923849309,0,-0.00030722057694921093
6,A,103,0,0.812552058876033,16.510119140055867,-0.8117718631891112,0,-0.00014057345861271653
6,A,104,0,0.812897101972779,16.27002738273897,-0.7968637184728687,0,-0.0002272580854424499
6,A,105,0,0.8132347809803218,16.034318159065812,-0.7865585209054547,0,-0.00025783655098294894
6,A,106,0,0.8135652305740763,15.802911537332413,-0.741688799226132,0,-4.888193011143447e-05
6,A,107,0,0.813888582970118,15.57572890934961,-0.8036203560298276,0,-0.0002034531100241159
6,A,108,0,0.814204967970094,15.35269329818563,-0.802990257664673,0,-0.0002064360680358466
6,A,109,0,0.814514513005312,15.13372895725766,-0.7494069145950397,0,-0.00033698961052502766
6,A,110,0,0.8148173431800249,14.918761684245071,-0.8127119503709412,0,-0.00012491428674755214
6,A,111,0,0.8151135813139246,14.707718450115772,-0.7643993012802018,0,-0.0003091883336363337
6,A,112,0,0.8154033479838613,14.500527673210875,-0.8133037825092232,0,-0.0001301483634178308
6,A,113,0,0.8156867615647979,14.297119086779276,-0.7595028476205208,0,-0.00031895915114253995
6,A,114,0,0.8159639382700203,14.097423685019336,-0.7420367526026251,0,-0.0003501055132201302
6,A,115,0,0.8162349921906104,13.90137363939355,-0.8067024326659467,0,-0.0001933630229697323
6,A,116,0,0.8165000353342005,13.708902480288252,-0.7845006578082712,0,-0.00026521345787571394
6,A,117,0,0.8167591776630179,13.519944883899427,-0.7500973610184356,0,-0.0003365715944884346
6,A,118,0,0.8170125271312362,13.334436759699168,-0.8122058847389512,0,-0.00016337704889151945
6,A,119,0,0.8172601897216453,13.152315000321538,-0.809239360969778,0,-0.00018266064857763495
6,A,120,0,0.8175022694816483,12.97351807999465,-0.8088140049268446,0,-9.183899432724433e-05
6,A,121,0,0.8177388685586061,12.797985127451296,-0.7113438646649168,0,-3.779973755635857e-05
6,A,122,0,0.817970087234532,12.625656565751152,-0.812191750550342,0,-0.00016648831314815518
6,A,123,0,0.818196023960156,12.456474028200441,-0.8036506401998587,0,-0.00020875060114249606
6,A,124,0,0.8184167753883637,12.290379970929777,-0.8058567247871978,0,-0.00020025637175994195
6,A,125,0,0.8186324364070297,12.127318159713006,-0.8105700526490681,0,-0.00017823295068128238
6,A,126,0,0.8188431001712457,11.967233152279553,-0.7419273123318063,0,-0.00035123977215106687
6,A,127,0,0.8190488581349634,11.810070715905564,-0.8152615836539711,0,-0.00012080984257964988
6,A,128,0,0.819249800082059,11.655777350394075,-0.7700644483296607,0,-0.0002995110423108356
6,A,129,0,0.8194460141568317,11.50430078899099,-0.8145718826101743,0,-0.00015207114086134468
6,A,130,0,0.8196375868939413,11.355589682821938,-0.8090382117050128,0,-0.00018801425739883545
6,A,131,0,0.8198246032478037,11.20959346893739,-0.8112434943030338,0,-9.134494889451708e-05
6,A,132,0,0.820007146621446,11.066262656922387,-0.7240096316806655,0,-3.6182440143936665e-05
6,A,133,0,0.8201852988948382,10.925548533379867,-0.7989275029259514,0,-6.671808075596433e-05
6,A,134,0,0.8203591404527044,10.787403360407753,-0.8105540714980155,0,-0.00018185729931815243
6,A,135,0,0.8205287502118285,10.651780252024995,-0.7985569436536116,0,-0.00022882969248878526
6,A,136,0,0.8206942056478578,10.518633201909122,-0.7412936999374656,0,-0.0003529136153538014
6,A,137,0,0.820855582821622,10.38791695627136,-0.8162448238311971,0,-0.00011544433713947948
6,A,138,0,0.8210129564049685,10.259587223130495,-0.7803010287980758,0,-0.0002780062442103622
6,A,139,0,0.8211663997061254,10.133600390501279,-0.8155010531892405,0,-0.0001512249200151845
6,A,140,0,0.8213159846946039,10.00991369641813,-0.7424151047771217,0,-0.0003512826591673355
6,A,141,0,0.821461782025643,9.888485164704148,-0.7555333234948399,0,-0.00032863655163447474
6,A,142,0,0.8216038610642117,9.769273604452517,-0.8169848323039078,0,-0.00011899440401453852
6,A,143,0,0.8217422899085681,9.65223847985679,-0.7710759736081867,0,-0.00029862672252571766
6,A,144,0,0.8218771354133917,9.537340130397064,-0.7546286041290817,0,-0.0003304429909872257
6,A,145,0,0.8220084632124928,9.424539509523111,-0.7406551560608619,0,-0.00035442259088815835
6,A,146,0,0.8221363377411054,9.313798329225971,-0.811021522160046,0,-0.00018303053144776423
6,A,147,0,0.8222608222577769,9.205078996476935,-0.776954743131645,0,-0.00028630023327774816
6,A,148,0,0.8223819788658524,9.09834465878178,-0.7474362618719713,0,-0.00034324731535706704
6,A,149,0,0.822499868534572,8.99355899521642,-0.8130316220400352,0,-0.00017325153634749685
6,A,150,0,0.8226145511197794,8.890686488550175,-0.7919381346691309,0,-5.364441408001521e-05
6,A,151,0,0.8227260853842547,8.789692208844128,-0.8146240180933008,0,-0.00016417093082739782
6,A,152,0,0.8228345290176738,8.69054187334634,-0.7876726386311909,0,-0.0002613538404325292
6,A,153,0,0.8229399386562042,8.593201788450061,-0.8180528281956995,0,-0.00012410710428508457
6,A,154,0,0.8230423699017445,8.497638938488874,-0.7912988236425359,0,-0.0002520711142403719
6,A,155,0,0.8231418773408099,8.40382088699685,-0.7596240048846409,0,-0.0003218477668786986
6,A,156,0,0.8232385145630735,8.31171573691694,-0.8013552822694415,0,-0.00022259504260876262
6,A,157,0,0.8233323341795723,8.22129228138317,-0.7450224560774568,0,-0.0003477104193182891
6,A,158,0,0.8234233878405747,8.13251977601656,-0.811571508552461,0,-7.79267757570114e-05
6,A,159,0,0.823511726253127,8.045368106597666,-0.8178747559774753,0,-0.00010706316489081953
6,A,160,0,0.8235973991982773,7.959807687048752,-0.816462663659216,0,-9.521457980974618e-05
6,A,161,0,0.8236804555479846,7.875809413649045,-0.7799520598977921,0,-0.0002804631435059841
6,A,162,0,0.8237609432817207,7.793344835695875,-0.8054113171269291,0,-6.440387812920128e-05
6,A,163,0,0.8238389095027663,7.712385918405548,-0.8005281531620932,0,-0.00022597971075452472
6,A,164,0,0.8239144004542132,7.6329051866691975,-0.7646971146387455,0,-0.0003125867480412332
6,A,165,0,0.8239874615346695,7.554875672168684,-0.7940379767261606,0,-0.0002454394744895752
6,A,166,0,0.8240581373136832,7.478270841975007,-0.7603163965534984,0,-0.00032101850912340745
6,A,167,0,0.8241264715468803,7.403064717758739,-0.8172318463439013,0,-0.00015035612102731166
6,A,168,0,0.8241925071908284,7.329231740428639,-0.766785111586988,0,-0.00030865606847236936
6,A,169,0,0.8242562864176274,7.25674685655206,-0.7392033685197449,0,-2.9849589020638062e-05
6,A,170,0,0.8243178506292358,7.1855854604699445,-0.8178791414259804,0,-9.855519165138464e-05
6,A,171,0,0.824377240471534,7.115723385210739,-0.8189896552569362,0,-0.00011015868764414238
6,A,172,0,0.8244344958481301,7.04713689959305,-0.8074226637740167,0,-0.00020279796912934324
6,A,173,0,0.8244896559339151,6.979802719705894,-0.7950029060935164,0,-0.0002432706821065553
6,A,174,0,0.8245427591883705,6.913697982949922,-0.7544047048717315,0,-0.00033208551974707744
6,A,175,0,0.8245938433686321,6.848800266714313,-0.80113008042622,0,-0.00022504727119135488
6,A,176,0,0.8246429455423147,6.785087489836191,-0.7765692636465481,0,-0.0002886945372679673
6,A,177,0,0.8246901021001043,6.722538062313915,-0.8041581235750568,0,-0.00021514583230509485
6,A,178,0,0.8247353487681197,6.6611307317267405,-0.7397259892436719,0,-0.00035705885422654166
6,A,179,0,0.8247787206200478,6.600844632378901,-0.7875917483210314,0,-0.0002632020119243291
6,A,180,0,0.8248202520890566,6.541659297099257,-0.7488073280580514,0,-0.00034202750777561345
6,A,181,0,0.8248599769794938,6.483554625481315,-0.8155397560230913,0,-0.00016595910445826837
6,A,182,0,0.8248979284783681,6.4265109098756055,-0.8016230115245815,0,-0.0002239500421417537
6,A,183,0,0.8249341391666228,6.370508757236707,-0.8194805756857676,0,-0.00010634737746561863
6,A,184,0,0.8249686410302034,6.3155291554950495,-0.8181126244739927,0,-0.00014823279719100325
6,A,185,0,0.8250014654709231,6.2615534620828655,-0.7773171687345447,0,-3.704188789796895e-05
6,A,186,0,0.8250326433171287,6.2085633420283735,-0.7965135191828531,0,-0.00023969902081616645
6,A,187,0,0.825062204834173,6.156540730317651,-0.7641754365473847,0,-0.0003143660743610672
6,A,188,0,0.8250901797346972,6.105468055972631,-0.8156080177141735,0,-0.00016668841538452104
6,A,189,0,0.825116597188721,6.055327932773716,-0.7736534574524908,0,-0.000295371893503769
6,A,190,0,0.8251414858335541,6.006103334669858,-0.8165661459398194,0,-0.00016106594471820954
6,A,191,0,0.8251648737835225,5.957777559428466,-0.816353467890993,0,-0.0001625910182189071
6,A,192,0,0.8251867886395198,5.9103341685180935,-0.7843431689331833,0,-3.9129078832931215e-05
6,A,193,0,0.8252072574983806,5.863757074388736,-0.7526517101191267,0,-0.0003356640889409371
6,A,194,0,0.8252263069620893,5.818030457939052,-0.8149421270032937,0,-7.595475962246131e-05
6,A,195,0,0.8252439631468126,5.773138798642742,-0.7394021805973242,0,-0.00035793123459086645
6,A,196,0,0.8252602516917728,5.729066843260128,-0.7851203483910286,0,-0.00026988847906118685
6,A,197,0,0.8252751977679574,5.685799618835881,-0.7660124353111888,0,-0.0003110489979632698
6,A,198,0,0.8252888260866689,5.643322446039827,-0.7690117923209281,0,-0.0003051358340425768
6,A,199,0,0.8253011609079195,5.601620907371824,-0.8010435383399233,0,-0.00022671670991924683
6,A,200,0,0.8253122260486722,5.560680761813249,-0.81631026787991,0,-0.00016411763965940403
6,B,1,1,0.7000000000000001,76.6031839205056,0.6794137037149072,1,2.1376907093866815
6,B,2,1,0.6925689564670282,89.46977014367332,0.6328468683537631,0,1.2889920804207708
6,B,3,1,0.6893881209712395,82.95600908917696,0.6321232624964486,0,1.4954037308499377
6,B,4,1,0.689649310678988,90.29934105229692,0.5485868185602737,0,0.7878059076334644
6,B,5,1,0.6920425147961842,76.49197561671653,0.7214085147487017,1,2.144967269035297
6,B,6,1,0.6862077840086136,94.72748525764833,0.5534323135138088,0,0.8161908715110973
6,B,7,1,0.6850135351905401,76.67980790086386,0.6448775554221804,1,2.1337666621978424
6,B,8,1,0.6801469726817095,79.795140981205,0.6264179927884383,1,2.1313888832925274
6,B,9,1,0.6731436641679496,98.05042355959955,0.5514211953766829,0,0.8059314360118117
6,B,10,1,0.6721625625306286,94.29348908072758,0.5528572076010531,0,0.8135461656613111
6,B,11,1,0.674901492665251,92.63510097672979,0.5427363987954782,0,0.7516875343529043
6,B,12,1,0.6775893760077037,77.26962028465158,0.6445567775136112,1,2.1337590169523457
6,B,13,1,0.6727562235389261,95.86030494155058,0.551847177299066,0,0.8079321149332519
6,B,14,1,0.6717244837421656,78.61000152442013,0.6076155000100874,1,2.1289596653629626
6,B,15,1,0.6675101221460232,81.09749639256637,0.6185685998747822,1,2.1304231491289687
6,B,16,1,0.6605545624494288,98.55482581854866,0.5322320278140666,0,0.6865317580471892
6,B,17,1,0.6597185956038608,79.47098471246399,0.6281609690952814,1,2.13171911912941
6,B,18,1,0.6553564122279171,99.25691955180696,0.5850907931997678,0,0.8475344708926242
6,B,19,1,0.6545868548125902,95.46171873822748,0.5277789422844698,0,0.6591200100874426
6,B,20,1,0.6573646867724393,85.90812786379578,0.6047249402319507,1,2.094929031349296
6,B,21,1,0.6567818550273922,82.98395146928428,0.5956964332880151,1,2.127390058766927
6,B,22,1,0.6503481204844768,98.1370008638807,0.5317183423452524,0,0.6831907730088902
6,B,23,1,0.6496224278936157,94.40031513947385,0.5513501014707988,0,0.8050892240370674
6,B,24,1,0.6523688535744198,92.73998281999836,0.5490699048428169,0,0.7912045531654704
6,B,25,1,0.6550641715571627,79.51172701543962,0.6456644199271404,1,2.134065590116914
6,B,26,1,0.650159754145426,96.07419393586639,0.5426953337117906,0,0.7516705308552151
6,B,27,1,0.6493859883309078,92.30280006253462,0.5695130401301858,0,0.8320630531929322
6,B,28,1,0.6520685455435137,90.6806726947055,0.5579705582811639,0,0.8329592744540547
6,B,29,1,0.65470117416791,89.08809302470301,0.5458786639029379,0,0.7708081334027546
6,B,30,1,0.657284786122263,87.5245244085078,0.5499613207115457,0,0.7955877650455351
6,B,31,1,0.6598202766728746,78.2985098251819,0.6073594456076368,1,2.1292304528414165
6,B,32,1,0.6555662209469456,83.03334716260582,0.7097066642101767,1,2.1411712656542328
6,B,33,1,0.6472325720637419,94.06974240254361,0.5437736559150672,0,0.7581753853444715
6,B,34,1,0.6464686646459067,80.11776193211277,0.6703124634723091,1,2.136992028595336
6,B,35,1,0.6410580915578676,95.65301230997929,0.5475465247613884,0,0.7822432615913886
6,B,36,1,0.6403811413978432,91.85540102807354,0.5348943722408513,0,0.7024246411699404
6,B,37,1,0.6430517580919045,90.24142211827174,0.5446481814077369,0,0.7634491908641592
6,B,38,1,0.645672697397852,88.65684339168291,0.5672889396507618,0,0.8325277233402169
