Wall time,Step,Value
1762052783.5092595,90800,514.2266845703125
1762052789.056397,91200,511.7288513183594
1762052794.6265886,91600,509.90936279296875
1762052800.2637208,92000,514.76171875
1762052806.0399053,92400,510.179443359375
1762052811.7963653,92800,502.98236083984375
1762052817.3834956,93200,489.822509765625
1762052823.0358539,93600,494.8797302246094
1762052828.63401,94000,482.33367919921875
1762052834.2185194,94400,488.1810302734375
1762052839.9073377,94800,480.97357177734375
1762052845.4818974,95200,462.6853332519531
1762052851.0455127,95600,481.679931640625
1762052856.6094656,96000,471.7894592285156
1762052862.1904492,96400,452.6866760253906
1762052867.8853517,96800,429.24932861328125
1762052873.4499788,97200,436.50030517578125
1762052879.0133803,97600,442.9772644042969
1762052884.592736,98000,445.1742248535156
1762052890.3949132,98400,446.1370544433594
1762052895.9512804,98800,452.4098205566406
1762052901.7489638,99200,442.5179443359375
1762052907.286645,99600,441.9524841308594
1762052912.8464084,100000,438.2257995605469
1762052918.4034672,100400,433.5963134765625
1762052923.9701562,100800,432.525146484375
1762052929.6319067,101200,426.16729736328125
1762052935.1811717,101600,427.5961608886719
1762052940.9078054,102000,422.6159362792969
1762052946.555979,102400,425.13519287109375
1762052952.127956,102800,419.9402160644531
1762052957.6955593,103200,423.4995422363281
1762052963.2634833,103600,415.5260314941406
1762052968.808422,104000,416.4951171875
1762052974.460379,104400,421.6190185546875
1762052980.118198,104800,419.9772033691406
1762052985.7959242,105200,438.9743957519531
1762052991.6637545,105600,427.23492431640625
1762052997.273982,106000,431.0247802734375
1762053002.8798096,106400,442.56292724609375
1762053010.2615716,106800,448.0506896972656
1762053017.189567,107200,443.0704345703125
1762053023.4320292,107600,437.1684265136719
1762053029.9821527,108000,427.8700866699219
1762053042.9653153,108400,428.658447265625
1762053055.8514867,108800,431.03155517578125
1762053063.4247744,109200,442.6964416503906
1762053070.2999885,109600,448.3607177734375
1762053076.0951207,110000,462.498291015625
1762053082.134969,110400,457.18109130859375
