step,time,exo_action,exo_torque,jpos,jvel,mlen,act,reward,cumulative_reward,solved,pose_err,MA,MR,MF,avg_fatigue,force_scale,activation_slowdown,ctrl
87,1.74,[1.],1.0,[1.6025],[0.9779],[11.2927  0.2594  0.1673  0.1571  0.3062  0.2398  0.1009],[0.0011 0.001  0.0025 0.2444 0.1017 0.2297],7.6104052629984045,116.20804612973859,True,[0.0975],[0.0006 0.0006 0.0027 0.2442 0.1016 0.2295],[3.0616e-01 1.1396e-01 1.0220e-01 8.2009e-07 1.2944e-06 8.5773e-07],[0.6933 0.8855 0.8951 0.7558 0.8984 0.7705],0.816434925256902,0.8290748117732433,2.013660406482563,"[1.0000e+00 5.5268e-04 5.5268e-04 2.6562e-03 2.4418e-01 1.0159e-01
 2.2954e-01]"
88,1.76,[1.],1.0,[1.6218],[0.9551],[11.4288  0.2597  0.1676  0.1574  0.3055  0.239   0.1005],[0.0011 0.001  0.0044 0.2443 0.1017 0.2297],7.629748852734066,123.83779498247266,True,[0.0782],[0.0009 0.0006 0.0046 0.2441 0.1016 0.2295],[3.0581e-01 1.1396e-01 1.0023e-01 8.2020e-07 1.2945e-06 8.5783e-07],[0.6933 0.8855 0.8951 0.7559 0.8984 0.7705],0.8164509939172676,0.8290748117732433,2.013660406482563,"[1.0000e+00 8.9486e-04 5.5268e-04 4.6342e-03 2.4414e-01 1.0157e-01
 2.2950e-01]"
89,1.78,[0.9576],0.95757383,[1.6404],[0.9091],[11.5598  0.2601  0.1679  0.1577  0.3047  0.2383  0.1001],[0.0016 0.001  0.0076 0.2443 0.1016 0.2296],7.648348920118597,131.48614390259127,True,[0.0596],[0.0017 0.0006 0.008  0.2441 0.1016 0.2295],[3.0505e-01 1.1397e-01 9.6858e-02 8.2030e-07 1.2946e-06 8.5794e-07],[0.6933 0.8855 0.8951 0.7559 0.8984 0.7705],0.8164671300297187,0.8290748117732433,2.013660406482563,"[9.5757e-01 1.6640e-03 5.5268e-04 8.0049e-03 2.4409e-01 1.0155e-01
 2.2946e-01]"
90,1.8,[0.8815],0.8814838,[1.6576],[0.8223],[11.6812  0.2603  0.1682  0.158   0.304   0.2376  0.0998],[0.0028 0.001  0.0126 0.2442 0.1016 0.2296],7.665499619878184,139.15164352246944,True,[0.0424],[0.003  0.0006 0.0133 0.244  0.1015 0.2294],[3.0374e-01 1.1397e-01 9.1598e-02 8.2041e-07 1.2947e-06 8.5805e-07],[0.6933 0.8855 0.8951 0.7559 0.8985 0.7706],0.8164833889135571,0.8290748117732433,2.013660406482563,"[8.8148e-01 2.9730e-03 5.5268e-04 1.3265e-02 2.4405e-01 1.0154e-01
 2.2941e-01]"
91,1.82,[0.8174],0.8174444,[1.6727],[0.7018],[11.7878  0.2606  0.1685  0.1583  0.3034  0.2369  0.0995],[0.0047 0.001  0.0193 0.2442 0.1005 0.2295],7.680667266432954,146.8323107889024,True,[0.0273],[0.0049 0.0006 0.0202 0.244  0.0941 0.2294],[3.0183e-01 1.1397e-01 8.4615e-02 8.2052e-07 7.6749e-03 8.5815e-07],[0.6933 0.8855 0.8951 0.756  0.8982 0.7706],0.8164578982489211,0.8290748117732433,2.013660406482563,"[8.1744e-01 4.8835e-03 5.5268e-04 2.0248e-02 2.4401e-01 9.4098e-02
 2.2937e-01]"
92,1.84,[0.7704],0.7703543,[1.6852],[0.5575],[11.8755  0.2608  0.1687  0.1585  0.3029  0.2364  0.0993],[0.0069 0.001  0.0269 0.2441 0.0979 0.2295],7.693315032774165,154.52562582167656,True,[0.0148],[0.0072 0.0006 0.028  0.244  0.0834 0.2293],[2.9951e-01 1.1397e-01 7.6824e-02 8.2063e-07 1.8574e-02 8.5826e-07],[0.6933 0.8855 0.8951 0.756  0.898  0.7707],0.8164324602787202,0.8290748117732433,2.013660406482563,"[7.7035e-01 7.2015e-03 5.5268e-04 2.8036e-02 2.4396e-01 8.3435e-02
 2.2933e-01]"
93,1.86,[0.7423],0.7423389,[1.6946],[0.4],[11.9418  0.261   0.1688  0.1586  0.3025  0.2361  0.0991],[0.0091 0.001  0.0339 0.2441 0.0942 0.2278],7.703989593499169,162.22961541517572,True,[0.0054],[0.0094 0.0006 0.035  0.2439 0.073  0.2205],[2.9729e-01 1.1391e-01 6.9828e-02 8.2074e-07 2.9258e-02 9.0094e-03],[0.6933 0.8855 0.8951 0.7561 0.8978 0.7705],0.816371034132474,0.8290748117732433,2.013660406482563,"[7.4234e-01 9.4215e-03 6.1528e-04 3.5030e-02 2.4392e-01 7.2990e-02
 2.2050e-01]"
94,1.8800000000000001,[0.733],0.73298603,[1.7008],[0.2403],[11.9858  0.2611  0.1689  0.1587  0.3022  0.2358  0.099 ],[0.0107 0.001  0.0388 0.2437 0.0898 0.2237],7.711588677073687,169.9412040922494,True,[-0.0008],[0.0109 0.0007 0.0396 0.2418 0.0642 0.2065],[0.2958 0.1139 0.0652 0.0023 0.0383 0.0232],[0.6933 0.8855 0.8951 0.7559 0.8975 0.7703],0.8162740232156027,0.8290748117732433,2.013660406482563,"[7.3299e-01 1.0894e-02 6.6334e-04 3.9615e-02 2.4181e-01 6.4169e-02
 2.0651e-01]"
95,1.9000000000000001,[0.7403],0.74025345,[1.7039],[0.0882],[12.0078  0.2611  0.169   0.1588  0.3021  0.2357  0.0989],[0.0111 0.001  0.0407 0.2429 0.0851 0.2186],7.7124752671074,177.6536793593568,True,[-0.0039],[0.0112 0.0007 0.041  0.2399 0.0574 0.1965],[0.2955 0.1141 0.0639 0.0043 0.0453 0.0334],[0.6933 0.8852 0.8952 0.7557 0.8973 0.7701],0.8161351281633268,0.8290748117732433,2.013660406482563,"[7.4025e-01 1.1198e-02 6.6302e-04 4.0967e-02 2.3991e-01 5.7437e-02
 1.9645e-01]"
96,1.92,[0.7611],0.7611212,[1.7042],[-0.0481],[12.0096  0.2611  0.169   0.1588  0.3021  0.2357  0.0989],[0.0111 0.001  0.0407 0.2438 0.0804 0.2139],7.715106389816639,185.36878574917344,True,[-0.0042],[0.011  0.0007 0.0406 0.2442 0.0529 0.1936],[0.2959 0.1144 0.0645 0.     0.0501 0.0364],[0.6931 0.885  0.8949 0.7558 0.897  0.77  ],0.8159568787026621,0.8290748117732433,2.013660406482563,"[7.6112e-01 1.1002e-02 6.5233e-04 4.0590e-02 2.4422e-01 5.2870e-02
 1.9361e-01]"
97,1.94,[0.7924],0.79242116,[1.702],[-0.1625],[11.9939  0.2611  0.169   0.1588  0.3022  0.2357  0.0989],[0.011  0.001  0.0405 0.2441 0.0761 0.2169],7.716438118668377,193.08522386784182,True,[-0.002],[0.0105 0.0006 0.0395 0.2442 0.0504 0.2181],[2.9660e-01 1.1465e-01 6.5878e-02 1.4209e-06 5.2832e-02 1.1916e-02],[0.6929 0.8847 0.8947 0.7558 0.8968 0.77  ],0.81581451587576,0.8290748117732433,2.013660406482563,"[7.9242e-01 1.0501e-02 6.2808e-04 3.9459e-02 2.4417e-01 5.0383e-02
 2.1810e-01]"
98,1.96,[0.8306],0.8306411,[1.6977],[-0.2507],[11.9641  0.261   0.1689  0.1587  0.3024  0.2359  0.099 ],[0.0109 0.001  0.0401 0.2441 0.0724 0.2263],7.711741596901291,200.7969654647431,True,[0.0023],[0.0097 0.0006 0.0374 0.2441 0.0499 0.23  ],[2.9757e-01 1.1492e-01 6.8190e-02 3.8014e-07 5.3573e-02 0.0000e+00],[0.6927 0.8845 0.8944 0.7559 0.8965 0.77  ],0.8156728137856538,0.8290748117732433,2.013660406482563,"[8.3064e-01 9.7227e-03 6.0911e-04 3.7392e-02 2.4413e-01 4.9885e-02
 2.2998e-01]"
99,1.98,[0.8722],0.87218505,[1.692],[-0.3119],[11.924   0.2609  0.1688  0.1586  0.3026  0.2362  0.0991],[0.0106 0.001  0.0394 0.2441 0.07   0.2289],7.705107993727019,208.5020734584701,True,[0.008],[0.0088 0.0006 0.0346 0.2441 0.0556 0.2299],[2.9872e-01 1.1518e-01 7.1258e-02 1.1426e-06 4.7857e-02 1.4476e-06],[0.6925 0.8842 0.8942 0.7559 0.8965 0.7701],0.8155732696018395,0.8290748117732433,2.013660406482563,"[8.7219e-01 8.7661e-03 5.9489e-04 3.4569e-02 2.4409e-01 5.5594e-02
 2.2993e-01]"
